"","Mean_VelocityU","Velocity_25U","Velocity_75U","Velocity_5U","Velocity_95U","Mean_VelocityA","Velocity_25A","Velocity_75A","Velocity_5A","Velocity_95A","Mean_DepthU","Depth_25U","Depth_75U","Depth_5U","Depth_95U","Mean_DepthA","Depth_25A","Depth_75A","Depth_5A","Depth_95A","Mean_SubstrateU","Substrate_25U","Substrate_75U","Substrate_5U","Substrate_95U","Mean_SubstrateA","Substrate_25A","Substrate_75A","Substrate_5A","Substrate_95A","Mean_InstreamU","Instream_25U","Instream_75U","Instream_5U","Instream_95U","Mean_InstreamA","Instream_25A","Instream_75A","Instream_5A","Instream_95A","Mean_CanopyU","Canopy_25U","Canopy_75U","Canopy_5U","Canopy_95U","Mean_CanopyA","Canopy_25A","Canopy_75A","Canopy_5A","Canopy_95A"
"56",0.062,0.005,0.1075,0,0.1265,0.0303859649122807,0,0.03,0,0.15,99.6,68.25,144.25,51.9,151,88.5,53,138.25,26,151,4.28571428571429,3,6,1.6,6,4.27409638554217,2,6,1,7,0.135,0,0.2,0,0.41,0.136843835616438,0,0.2,0,0.6,1,1,1,1,1,0.484149855907781,0,1,0,1
"57",0.053,0,0.11,0,0.1565,0.0285840707964602,0,0.03,0,0.141,112.7,88,151,31.4,151,89.2782369146006,53.5,140,25.1,151,4.6,4,6,1.6,6,4.08408408408408,2,6,1,7,0.13,0,0.225,0,0.5,0.141391780821918,0,0.2,0,0.6,1,1,1,1,1,0.482658959537572,0,1,0,1
"58",0.071,0,0.1025,0,0.258,0.0344470588235294,0,0.04,0,0.18,112.4,77,151,63.15,151,89.732044198895,54,139.5,26,151,4,3,6,1.4,6,4.15454545454545,2,6,1,7,0.145,0,0.1125,0,0.665,0.137802739726027,0,0.2,0,0.6,0.714285714285714,0.5,1,0,1,0.471976401179941,0,1,0,1
"59",0.064,0.005,0.1325,0,0.1565,0.0295941176470588,0,0.03,0,0.15,106,81.25,144.25,53.4,151,88.6814404432133,54,140,26,151,4,2.5,6,1.3,6,4.22985074626866,2,6,1,7,0.17,0,0.425,0,0.5,0.144449315068493,0,0.2,0,0.6,1,1,1,1,1,0.459537572254335,0,1,0,1
"60",0.095,0,0.1325,0,0.249,0.0323431952662722,0,0.03,0,0.1715,113.9,88,151,67.75,151,89.9612188365651,54,151,24,151,5.83333333333333,6,6,5.25,6,4.06441717791411,2,6,1,7,0.275,0,0.4625,0,0.665,0.129424657534247,0,0.2,0,0.580000000000001,0.857142857142857,1,1,0.3,1,0.469565217391304,0,1,0,1
"61",0.092,0.005,0.1325,0,0.2445,0.0328211143695015,0,0.03,0,0.17,105.2,77,144.25,53.25,151,88.5595567867036,53,132,26,151,4.42857142857143,3,6,1.6,6,4.12349397590361,2,6,1,7,0.265,0,0.5,0,0.665,0.143172602739726,0,0.2,0,0.6,0.875,1,1,0.35,1,0.468023255813953,0,1,0,1
"62",0.082,0,0.11,0,0.2445,0.0313628318584071,0,0.03,0,0.15,112.8,81.5,151,73.8,151,90.590027700831,52,151,26,151,5,5.25,6,2,6,4.217125382263,2,6,1,7,0.23,0,0.5,0,0.665,0.141249315068493,0,0.2,0,0.6,0.857142857142857,1,1,0.3,1,0.453488372093023,0,1,0,1
"63",0.034,0,0.07,0,0.11,0.0317360703812317,0,0.03,0,0.17,112.9,85.25,151,57.65,151,89.5,53,145,26,151,4.2,3,6,3,6,4.24096385542169,2,6,1,7,0.145,0,0.1875,0,0.5,0.147556164383562,0,0.21,0,0.6,0.833333333333333,1,1,0.25,1,0.45906432748538,0,1,0,1
"64",0.071,0,0.11,0,0.1565,0.0330737463126844,0,0.03,0,0.171,92.6,61.75,144.25,23.3,151,90.9085872576177,53,151,26,151,4.14285714285714,3,6,1.6,6,4.30091185410334,2,6,1,7,0.185,0,0.425,0,0.5,0.141254794520548,0,0.2,0,0.640000000000001,1,1,1,1,1,0.467836257309941,0,1,0,1
"65",0.065,0,0.1325,0,0.161,0.0319470588235294,0,0.03,0,0.1605,105.2,62.5,151,54.5,151,90.5872576177285,55,140,28,151,4.5,3.25,5.75,3,6,4.24773413897281,2,6,1,7,0.16,0,0.3,0,0.5,0.140690410958904,0,0.2,0,0.6,1,1,1,1,1,0.459537572254335,0,1,0,1
"66",0.084,0.0275,0.11,0,0.1455,0.0358771929824561,0,0.03,0,0.19,96.1,75.5,116.5,54.95,151,90.2231404958678,53,140,26,151,5.375,5,6,3.7,6,4.27355623100304,2,6,1,7,0.275,0.025,0.5,0,0.5,0.145090410958904,0,0.2,0,0.6,1,1,1,1,1,0.481375358166189,0,1,0,1
"67",0.084,0.005,0.11,0,0.195,0.0338362573099415,0,0.03,0,0.1795,110.3,88,144.25,75.6,151,89.5123966942149,52,147,26,151,5.14285714285714,5.5,6,2.2,6,4.29179331306991,2,6,1,7,0.22,0,0.45,0,0.555,0.13787397260274,0,0.2,0,0.6,0.875,1,1,0.35,1,0.45821325648415,0,1,0,1
